4098,4301.50
8194,4743.67
4102,4054.44
8198,6590.48
8202,3016.39
4106,6601.26
8206,1742.47
4110,1063.58
4114,3471.40
8210,6009.76
4118,6860.51
8214,8313.48
4122,3193.21
8218,2718.40
4126,4363.25
8222,3637.81
8226,3498.02
4130,7272.85
8230,7348.36
4134,1154.84
8234,8275.42
4138,3131.53
8238,214.22
4142,2807.95
8242,7797.31
4146,1393.57
8246,7961.92
4150,5011.51
8250,5954.64
4154,6246.87
8254,1344.60
4158,8828.17
4162,8632.10
8258,5358.03
4166,5124.02
8262,5382.74
4170,4049.43
8266,4157.31
4174,4084.20
8270,6741.98
4178,133.77
8274,895.47
4182,8960.17
8278,3548.93
4186,9331.69
8282,9309.69
4190,5963.75
8286,6894.44
4194,2755.90
8290,9472.62
4198,9172.50
8294,8141.89
4202,1060.23
8298,1109.33
4206,5038.08
8302,3226.99
4210,2395.74
8306,3431.19
4214,8157.43
8310,6217.61
4218,2886.45
8314,7101.63
4222,2363.66
8318,4019.95
8322,8463.88
4226,9252.89
8326,4257.07
4230,3022.66
8330,7653.38
4234,5140.42
8334,7261.89
4238,8517.29
8338,5736.49
4242,7014.94
8342,5925.24
4246,7965.96
8346,5115.05
4250,5103.85
8350,9852.13
4254,6051.91
8354,742.36
4258,7382.83
8358,3969.67
4262,3683.44
8362,8478.99
4266,6178.00
8366,3281.97
4270,2990.01
8370,9964.44
4274,3299.27
8374,9262.61
4278,2338.50
8378,7152.43
4282,2991.52
8382,4352.06
4286,853.96
8386,2409.82
4290,6524.74
8390,742.06
4294,9027.26
8394,828.70
4298,1014.95
8398,3203.90
4302,833.55
8402,3033.64
4306,3165.77
8406,274.15
4310,3495.86
8410,5146.59
4314,2224.65
8414,6299.04
4318,6339.55
8418,7247.89
4322,1930.35
8422,4962.16
4326,5442.73
8426,6032.45
4330,358.57
8430,2685.01
4334,4020.57
8434,2053.78
4338,8005.85
8438,9047.81
4342,5337.15
8442,9226.09
4346,9892.52
8446,1984.93
4350,3253.73
4354,6463.07
8450,8871.06
4358,2251.25
8454,3090.06
4362,9737.11
8458,7725.80
4366,6901.68
8462,3160.09
4370,1858.36
8466,5604.84
4374,4632.82
8470,6736.93
4378,9324.69
8474,9736.49
4382,2634.01
8478,4132.04
4386,2099.74
8482,793.64
4390,5966.03
8486,7731.52
4394,6309.99
8490,3141.18
4398,8942.59
8494,6630.50
4402,5474.62
8498,283.08
4406,469.27
8502,2652.32
4410,7247.11
8506,7727.23
4414,2931.27
8510,4329.69
4418,2775.20
8514,1214.93
4422,8047.85
8518,8930.59
4426,3698.89
8522,2340.88
4430,8084.51
8526,8125.93
4434,8666.94
8530,3344.83
4438,6661.49
8534,5574.77
4442,2238.36
8538,9883.47
4446,5724.75
8542,4923.77
4450,1731.20
8546,3090.89
4454,2033.27
8550,7931.53
4458,3167.13
8554,2483.10
4462,3132.51
8558,3182.79
4466,5613.17
8562,2150.28
4470,7004.18
8566,6978.58
4474,9042.23
8570,8613.90
4478,9510.69
8574,2348.27
4482,5621.65
8578,5542.74
4486,8145.27
8582,290.72
4490,6962.05
8586,7832.81
4494,840.30
8590,5485.91
4498,2047.12
8594,7598.08
4502,4285.60
8598,486.75
4506,1094.81
8602,6229.21
4510,2820.11
8606,3192.52
4514,2199.78
8610,6260.08
4518,1480.26
8614,7885.47
4522,9982.05
8618,1462.69
4526,214.17
8622,8463.43
4530,5719.38
8626,6642.08
4534,8368.09
8630,1282.92
4538,2488.85
8634,8403.84
4542,5768.70
8638,128.94
4546,3614.08
8642,4257.58
4550,8555.32
8646,8029.68
4554,4841.78
8650,5896.24
4558,8769.34
8654,4434.56
4562,2094.76
8658,869.62
4566,9913.54
8662,9271.77
4570,4310.54
8666,1592.50
4574,4684.07
8670,1323.10
4578,3214.38
8674,5246.33
4582,5750.82
8678,9213.14
4586,2143.52
8682,9872.05
4590,4491.82
8686,6980.96
4594,3737.15
