1000,9595.11
1003,9694.21
1006,2823.46
1009,7760.96
1012,1289.45
1015,6682.57
1018,1189.15
1021,4992.26
1024,4034.13
1027,5981.34
1030,6012.5
1033,9134.11
1036,3109.21
1039,386.35
1042,2388.69
1045,1400.56
1048,6817.98
1051,9764.26
1054,8746.91
1057,5438.77
1060,4327.92
1063,5976.69
1066,7704.34
1069,3656.88
1072,4531.06
1075,4868.82
1078,9622.91
1081,5873.92
1084,189.01
1087,7262.48
1090,8639.08
1093,2521.94
1096,929.23
1099,9097.2
1102,5341.52
1105,5019.78
1108,6095.01
1111,2279.03
1114,1199.26
1117,781.55
1120,302.7
1123,6607.27
1126,6130.76
1129,438.24
1132,3506.83
1135,5350.32
1138,2078.25
1141,9213.18
1144,8466.73
1147,4066.97
1150,4434.35
1153,425.4
1156,4355.59
1159,7919.4
1162,5987.83
1165,1211.95
1168,2552.47
1171,3038.85
1174,6950.95
1177,9603.69
1180,2984.86
1183,8464.74
1186,8672.76
1189,430.59
1192,7643.07
1195,7097.66
1198,1056.91
1201,6873.27
1204,4336.14
1207,4247.48
1210,6541.32
1213,1614.4
1216,9685.1
1219,5994.19
1222,1059.47
1225,4396.27
1228,758.65
1231,9505.35
1234,1858.41
1237,9275.35
1240,6209.89
1243,7515.98
1246,4947.62
1249,6085.06
1252,2523.66
1255,5042.02
1258,8193.58
1261,8508.44
1264,5219.21
1267,9182.72
1270,8349.83
1273,3336.61
1276,7373.64
1279,8231.64
1282,4014.21
1285,3339.49
1288,1427.9
1291,8391.13
1294,3780.74
1297,1000.84
1300,9305.12
1303,6449.08
1306,333.21
1309,754.79
1312,4909.29
1315,2551.43
1318,7524.76
1321,2988.77
1324,2864.83
1327,5505.21
1330,9803.64
1333,5542.72
1336,6443.89
1339,8209.85
1342,6463.28
1345,2564.79
1348,2880.87
1351,8662.54
1354,1282.65
1357,8013.49
1360,1275.18
1363,5733.36
1366,4926.02
1369,7841.45
1372,4216.36
1375,1282.36
1378,9368.69
1381,5916.99
1384,2248.02
1387,6111.28
1390,2371.59
1393,4936.07
1396,4438.01
1399,4099.57
1402,7158.66
1405,4831.99
1408,5434.76
1411,8726.99
1414,6053.34
1417,4590.88
1420,7931.27
1423,7592.48
1426,549.33
1429,8583.78
1432,5171.85
1435,6988.32
1438,3825.67
1441,212.36
1444,4845.9
1447,2241.23
1450,4920.05
1453,9519.54
1456,4475.74
1459,2343.37
1462,9912.75
1465,5627.34
1468,7711.14
1471,3086.36
1474,9331.16
1477,7657.53
1480,4779.38
1483,172.86
1486,9865.12
1489,4789.99
1492,3805.98
1495,5438.52
1498,8320.43
1501,7808.33
1504,5979.94
1507,4175.89
1510,4905.15
1513,8634.18
1516,9222.05
1519,7934.61
1522,9768.65
1525,4370.33
1528,6153.24
1531,2171.42
1534,1207.81
1537,8543.69
1540,4825.35
1543,4771.64
1546,6850.77
1549,8571.2
1552,1690.06
1555,1642.98
1558,1829.88
1561,2894.93
1564,1411.86
1567,6594.96
1570,7786.6
1573,397.38
1576,991.32
1579,2861.73
1582,2433.09
1585,7963.59
1588,209.05
1591,4725.52
1594,3175.44
1597,8130.79
1600,3028.15
1603,5581.94
1606,1677.23
1609,2919.37
1612,2362.58
1615,2530.79
1618,8620.08
1621,2787.58
1624,7475.26
1627,1869.24
1630,8809.14
1633,8329.26
1636,5315.46
1639,1585.93
1642,3120.91
1645,3033.14
1648,9867.39
1651,9337.74
1654,3118.35
1657,6175.66
1660,3295.57
1663,2666.95
1666,9930.08
1669,5503.64
1672,9802.55
1675,1286.73
1678,5377.58
1681,3612.93
1684,3404.38
1687,3722.71
1690,7446.51
1693,2007.0
1696,3623.72
1699,6873.53
1702,9102.59
1705,8792.43
1708,7757.31
1711,8164.32
1714,6553.67
1717,440.66
1720,4768.83
1723,3698.73
1726,189.34
1729,1588.67
1732,4937.76
1735,6820.84
1738,6797.42
1741,2225.51
1744,4441.36
1747,3854.7
1750,3029.33
1753,7521.88
1756,5775.4
1759,4497.28
1762,2522.43
1765,5901.49
1768,5231.51
1771,1130.93
1774,3730.05
1777,9856.32
1780,3102.75
1783,9107.04
1786,9178.16
1789,6399.76
1792,4128.0
1795,4668.17
1798,6637.93
1801,7550.52
1804,7896.41
1807,2730.8
1810,310.42
1813,9640.32
1816,8195.63
1819,4170.95
1822,5779.35
1825,7526.56
1828,558.06
1831,6866.69
1834,3922.74
1837,4762.25
1840,384.06
1843,7770.66
1846,2711.18
1849,9775.34
1852,5507.69
1855,5686.78
1858,6901.96
1861,3315.54
1864,2953.87
1867,7403.43
1870,6000.08
1873,6616.76
1876,7581.72
1879,4316.72
1882,8365.87
1885,4430.26
1888,4277.1
1891,5113.19
1894,6947.69
1897,6164.3
1900,9404.66
1903,166.37
1906,2098.53
1909,1817.46
1912,2338.41
1915,3450.32
1918,8243.91
1921,2925.32
1924,5247.48
1927,7777.0
1930,1760.42
1933,8157.77
1936,6166.33
1939,7789.42
1942,4349.93
1945,8990.76
1948,2107.21
1951,1211.0
1954,3595.21
1957,8314.19
1960,7511.1
1963,9098.81
1966,2740.14
1969,1420.45
1972,2589.09
1975,6262.8
1978,497.75
1981,5459.12
1984,3913.72
1987,686.63
1990,1273.89
1993,6153.05
1996,6606.24
1999,2569.67
2002,2042.21
2005,160.69
2008,615.74
2011,4836.91
2014,3189.59
2017,7805.95
2020,6077.02
2023,6886.08
2026,1428.38
2029,5773.68
2032,8083.46
2035,846.63
2038,5375.81
2041,8279.59
2044,3759.61
2047,5783.61
2050,5651.84
2053,7932.53
2056,7803.84
2059,9134.17
2062,6888.9
2065,8341.04
2068,8713.07
2071,8476.47
2074,9545.63
2077,8707.26
2080,4741.76
2083,2945.62
2086,3738.72
2089,9301.6
2092,2983.16
2095,8494.14
2098,9652.82
2101,8870.01
2104,2548.85
2107,811.51
2110,8153.93
2113,5761.38
2116,6895.69
2119,8030.58
