8193,5334.24
8196,2662.06
8199,9071.25
8202,4835.78
8205,1904.97
8208,8572.05
8211,3562.98
8214,260.13
8217,9735.86
8220,953.71
8223,2976.54
8226,4707.76
8229,7177.62
8232,6926.42
8235,1314.88
8238,9132.02
8241,5544.84
8244,150.52
8247,7510.92
8250,6046.68
8253,2888.61
8256,2613.67
8259,8231.99
8262,6871.07
8265,1590.91
8268,8606.61
8271,1477.94
8274,3736.08
8277,7290.74
8280,8608.01
8283,2785.41
8286,4017.59
8289,9173.61
8292,8678.36
8295,7606.53
8298,711.17
8301,9663.97
8304,1324.79
8307,353.33
8310,8118.16
8313,9577.73
8316,5829.76
8319,4237.55
8322,532.70
8325,206.82
8328,868.56
8331,1716.92
8334,2867.25
8337,1023.29
8340,1604.55
8343,636.34
8346,3369.39
8349,5785.98
8352,671.18
8355,740.68
8358,8300.21
8361,8657.58
8364,5480.57
8367,3134.57
8370,4035.97
8373,3005.02
8376,2214.70
8379,1754.93
8382,9152.65
8385,1659.86
8388,2389.86
8391,6902.64
8394,7057.48
8397,8948.56
8400,5395.14
8403,9243.64
8406,4400.66
8409,1549.44
8412,2139.57
8415,8940.93
8418,5766.70
8421,9450.93
8424,6815.09
8427,3331.33
8430,2144.24
8433,9221.47
8436,9149.14
8439,2913.48
8442,9740.82
8445,7705.62
8448,9781.73
8451,420.20
8454,7995.11
8457,1015.49
8460,3032.26
8463,5409.11
8466,5857.26
8469,8620.92
8472,179.62
8475,7365.69
8478,3229.91
8481,4587.52
8484,1551.85
8487,9026.08
8490,1007.12
8493,4433.37
8496,4506.27
8499,5922.11
8502,7489.51
8505,3620.82
8508,1551.26
8511,1555.76
8514,8040.33
8517,9925.19
8520,264.76
8523,3359.31
8526,6249.53
8529,7034.76
8532,6516.02
8535,360.24
8538,2357.42
8541,9239.22
8544,4596.06
8547,6460.09
8550,5926.37
8553,4256.19
8556,1810.06
8559,5647.21
8562,8162.50
8565,3711.00
8568,9290.03
8571,8079.64
8574,1913.82
8577,5716.55
8580,2427.49
8583,503.81
8586,426.22
8589,674.72
8592,829.76
8595,7215.94
8598,1858.26
8601,5684.78
8604,7499.26
8607,9792.03
8610,4993.32
8613,3887.50
8616,489.38
8619,6695.46
8622,9774.15
8625,346.12
8628,5091.18
8631,7556.81
8634,6353.20
8637,8677.32
8640,7556.43
8643,4001.87
8646,3997.49
8649,8671.51
8652,2090.76
8655,609.17
8658,419.36
8661,6365.47
8664,2061.39
8667,7391.56
8670,3974.89
8673,1932.78
8676,3005.04
8679,4764.90
8682,5832.14
8685,4468.87
8688,170.99
8691,8702.30
8694,5128.05
8697,5691.82
8700,3213.68
8703,2327.46
8706,3897.43
8709,9776.65
8712,9215.38
8715,1478.32
8718,822.16
8721,6531.29
8724,8017.47
8727,7592.88
8730,8750.59
8733,6386.35
8736,1528.24
8739,4321.68
8742,564.73
8745,2587.10
8748,7952.77
8751,9328.84
8754,4838.10
8757,8497.68
8760,8265.60
8763,6391.18
8766,1565.68
8769,9882.34
8772,7800.47
8775,7598.72
8778,8790.70
8781,6740.28
8784,6915.26
8787,2303.43
8790,1057.42
8793,7045.11
8796,581.84
8799,8818.68
8802,9429.18
8805,2962.93
8808,3320.03
8811,2878.23
8814,2561.41
8817,2732.69
8820,8607.23
8823,9379.15
8826,7655.25
8829,9184.56
8832,6238.11
8835,4394.31
8838,2840.18
8841,6649.17
8844,2151.05
8847,2501.73
8850,6526.88
8853,8998.47
8856,8001.16
8859,7164.91
8862,6742.84
8865,6372.75
8868,7597.85
8871,2074.77
8874,3690.01
8877,3737.92
8880,6094.29
8883,1694.51
8886,8161.36
8889,866.54
8892,7178.67
8895,9449.34
8898,8293.16
8901,5215.35
8904,2878.93
8907,2649.60
8910,1642.13
8913,707.12
8916,6839.68
8919,1590.98
8922,8571.25
8925,2560.69
8928,7468.96
8931,1888.72
8934,9875.01
8937,952.12
8940,7853.84
8943,443.26
8946,190.70
8949,5699.14
8952,4973.83
8955,7826.73
8958,9866.22
8961,2926.11
8964,5516.28
8967,8399.12
8970,7063.67
8973,3307.20
8976,3895.12
8979,4398.05
8982,1133.59
8985,1398.82
8988,4128.78
8991,5276.13
8994,3988.80
8997,7513.73
9000,5147.50
9003,5903.88
9006,3071.46
9009,6830.18
9012,2517.69
9015,5816.95
9018,2618.90
9021,5365.83
9024,6499.20
9027,5223.45
9030,5615.90
9033,367.89
9036,3543.68
9039,7607.07
9042,1289.25
9045,9673.78
9048,9953.49
9051,5353.89
9054,4060.50
9057,7088.76
9060,5570.69
9063,7886.14
9066,8541.81
9069,4724.65
9072,2443.12
9075,9914.62
9078,8271.53
9081,5219.81
9084,1592.83
9087,1860.46
9090,5782.26
9093,9709.97
9096,7516.60
9099,928.80
9102,6870.23
9105,3454.07
9108,6127.38
9111,4175.55
9114,1801.94
9117,6832.04
9120,6374.96
9123,3521.92
