1001,9695.58
1004,1390.53
1007,1529.39
1010,7036.9
1013,8566.11
1016,6826.76
1019,1399.58
1022,8715.54
1025,255.67
1028,9194.1
1031,7731.38
1034,7237.55
1037,7718.34
1040,3102.7
1043,2237.64
1046,389.73
1049,5569.74
1052,3065.5
1055,2115.72
1058,4131.42
1061,8193.11
1064,6708.9
1067,1428.67
1070,2441.9
1073,306.18
1076,7703.4
1079,8106.92
1082,1570.55
1085,2468.1
1088,6359.45
1091,1705.11
1094,6565.92
1097,4362.13
1100,8470.35
1103,5127.81
1106,9240.33
1109,9905.94
1112,7825.8
1115,6334.3
1118,1883.93
1121,5929.79
1124,8461.83
1127,5615.7
1130,5245.31
1133,5247.85
1136,6582.33
1139,6313.54
1142,2587.2
1145,7734.47
1148,6914.34
1151,956.78
1154,7526.98
1157,2567.1
1160,2441.09
1163,7892.0
1166,4713.72
1169,6574.92
1172,6495.29
1175,6946.25
1178,2420.28
1181,941.32
1184,8846.94
1187,3660.87
1190,3864.09
1193,2033.14
1196,4609.21
1199,9086.09
1202,2453.15
1205,9332.66
1208,6352.82
1211,1481.43
1214,4002.19
1217,1094.09
1220,1843.65
1223,1492.25
1226,9829.43
1229,6208.4
1232,1635.76
1235,1445.72
1238,7102.64
1241,655.19
1244,9892.49
1247,6875.91
1250,9175.64
1253,3696.25
1256,8806.43
1259,820.41
1262,7863.13
1265,6497.78
1268,2563.18
1271,3889.59
1274,4747.82
1277,747.46
1280,9606.17
1283,5854.27
1286,264.16
1289,9406.83
1292,6717.61
1295,1015.07
1298,7044.86
1301,9292.14
1304,7445.37
1307,574.81
1310,9104.52
1313,9860.52
1316,2337.2
1319,4880.96
1322,1064.79
1325,8981.91
1328,2557.89
1331,108.96
1334,7177.09
1337,8541.19
1340,3895.95
1343,3783.63
1346,2413.42
1349,7693.2
1352,7049.76
1355,8445.88
1358,5772.46
1361,8306.01
1364,1112.68
1367,2669.94
1370,6536.65
1373,2124.64
1376,7971.16
1379,8883.64
1382,5320.7
1385,8652.94
1388,4957.8
1391,4701.96
1394,1391.99
1397,6051.31
1400,8424.72
1403,313.95
1406,3002.18
1409,9938.37
1412,306.3
1415,7483.61
1418,3009.24
1421,395.89
1424,8478.05
1427,317.43
1430,1529.21
1433,7119.71
1436,4372.89
1439,430.41
1442,8337.81
1445,6099.82
1448,6518.54
1451,7323.43
1454,262.04
1457,9121.84
1460,5006.26
1463,2612.71
1466,278.22
1469,2016.05
1472,6216.95
1475,9573.42
1478,7591.59
1481,9165.96
1484,5485.55
1487,9933.91
1490,9648.14
1493,4272.32
1496,3669.45
1499,3944.1
1502,7320.47
1505,5347.81
1508,9353.23
1511,7065.92
1514,9000.44
1517,4375.8
1520,6047.61
1523,5565.01
1526,4454.6
1529,3431.75
1532,6229.38
1535,1296.48
1538,6857.5
1541,7050.8
1544,817.27
1547,1555.41
1550,7502.54
1553,1103.27
1556,1761.05
1559,3466.75
1562,9457.85
1565,1598.76
1568,1270.57
1571,6686.62
1574,8121.7
1577,8377.24
1580,726.38
1583,3142.64
1586,4783.45
1589,4168.51
1592,1103.27
1595,1957.47
1598,4560.62
1601,6392.75
1604,8192.01
1607,6400.91
1610,6881.06
1613,5681.05
1616,2725.42
1619,6532.77
1622,9506.81
1625,9624.63
1628,5940.82
1631,6418.74
1634,6283.2
1637,2919.59
1640,4422.99
1643,1227.37
1646,5878.1
1649,7706.92
1652,9652.64
1655,2900.54
1658,1238.86
1661,510.45
1664,1485.18
1667,256.37
1670,1008.41
1673,1837.29
1676,2127.51
1679,855.87
1682,3911.71
1685,8386.69
1688,9938.07
1691,7147.78
1694,3267.27
1697,1613.54
1700,6358.92
1703,5136.35
1706,9998.54
1709,832.46
1712,9380.77
1715,4644.14
1718,5245.32
1721,3352.6
1724,2811.45
1727,7785.98
1730,5379.38
1733,326.01
1736,2728.95
1739,4713.71
1742,6077.21
1745,6821.34
1748,1959.4
1751,1106.34
1754,4139.26
1757,8427.52
1760,4989.5
1763,1332.26
1766,9128.32
1769,6681.14
1772,4129.69
1775,1595.63
1778,9433.77
1781,4703.05
1784,6887.09
1787,3109.18
1790,4024.37
1793,1687.07
1796,7321.06
1799,4359.58
1802,3007.16
1805,6898.92
1808,1301.57
1811,1590.9
1814,8602.58
1817,3317.05
1820,4253.57
1823,7339.99
1826,1659.89
1829,6916.88
1832,6455.14
1835,6079.76
1838,415.54
1841,3363.06
1844,4667.42
