1002,4906.1
1005,437.1
1008,9544.97
1011,6489.02
1014,4356.52
1017,6421.7
1020,1625.36
1023,5482.88
1026,2173.74
1029,596.91
1032,8240.05
1035,3047.4
1038,4985.56
1041,1374.83
1044,3551.29
1047,3795.38
1050,2063.11
1053,7640.14
1056,7064.63
1059,384.74
1062,9254.05
1065,1107.39
1068,9616.02
1071,9979.8
1074,2295.79
1077,5035.32
1080,3896.11
1083,3595.9
1086,7426.57
1089,7137.67
1092,9962.04
1095,9834.86
1098,7693.77
1101,3206.37
1104,1255.39
1107,5655.68
1110,2587.13
1113,2032.92
1116,5057.69
1119,9619.95
1122,8395.11
1125,2665.67
1128,258.24
1131,2730.89
1134,9093.75
1137,8350.18
1140,8045.89
1143,7273.24
1146,9744.29
1149,7026.57
1152,2123.65
1155,1739.04
1158,4997.8
1161,6362.38
1164,2232.95
1167,6168.28
1170,4211.35
1173,4324.75
1176,5197.16
1179,682.0
1182,2645.74
1185,1176.93
1188,6797.02
1191,9708.71
1194,2562.2
1197,4923.98
1200,8284.09
1203,5417.99
1206,8954.67
1209,4994.28
1212,9066.39
1215,2579.38
1218,3023.68
1221,3234.59
1224,6562.53
1227,9080.86
1230,9541.62
1233,4804.43
1236,5390.54
1239,6261.66
1242,6524.07
1245,7065.27
1248,2639.51
1251,3547.04
1254,3761.47
1257,5138.28
1260,7414.4
1263,9499.56
1266,8312.83
1269,6106.52
1272,439.28
1275,5197.87
1278,2535.58
1281,3684.33
1284,5917.01
1287,1481.0
1290,7519.65
1293,7989.16
1296,9549.15
1299,641.92
1302,1547.45
1305,1181.12
1308,3898.63
1311,8357.31
1314,2568.5
1317,1818.45
1320,7550.87
1323,8415.29
1326,5454.8
1329,4042.78
1332,7562.87
1335,2220.7
1338,7843.68
1341,2506.56
1344,1303.98
1347,5301.12
1350,2435.42
1353,9457.57
1356,6128.46
1359,2641.39
1362,4834.07
1365,157.47
1368,2725.9
1371,7906.97
1374,3310.55
1377,2276.06
1380,5416.63
1383,5538.32
1386,2757.17
1389,5548.97
